snapped_at,price,market_cap,total_volume
2021-04-29 00:00:00 UTC,3.0688654434939244,92334706.79392639,5011275.435070306
2021-04-30 00:00:00 UTC,3.02816435087443,90993367.46068986,4993836.918092019
2021-05-01 00:00:00 UTC,2.988494856290298,89178308.40884477,1575321.582856632
2021-05-02 00:00:00 UTC,3.0530077493228367,88485246.3026561,4954475.807041625
2021-05-03 00:00:00 UTC,3.056983697206798,88859908.55028188,3291072.2102006883
2021-05-04 00:00:00 UTC,3.1172085255834556,93930872.88656414,16915723.168766383
2021-05-05 00:00:00 UTC,2.966368813372014,89099247.23057687,14165163.417463956
2021-05-06 00:00:00 UTC,3.025822630062216,79527039.76368399,9087496.758407103
2021-05-07 00:00:00 UTC,2.985414501722493,79750305.29170531,5258383.794294896
2021-05-08 00:00:00 UTC,3.019765244619451,78916122.03255989,6402303.304894089
2021-05-09 00:00:00 UTC,3.0402689415122635,81267206.22246824,7004579.228598564
2021-05-10 00:00:00 UTC,3.0118003727113916,88180496.8399306,8667413.028500719
2021-05-11 00:00:00 UTC,3.0214613161923025,80984927.02107558,10608696.534821223
2021-05-12 00:00:00 UTC,3.0423229995049295,81794297.65567116,6044462.975115787
2021-05-13 00:00:00 UTC,2.945926292221451,78105575.18634446,9270777.811441911
2021-05-14 00:00:00 UTC,2.9991105592915286,72178043.25977258,16648488.050162483
2021-05-15 00:00:00 UTC,2.967534955198914,71721057.97716603,16697113.287126688
2021-05-16 00:00:00 UTC,2.948512593855763,69964903.02866355,9545525.006821638
2021-05-17 00:00:00 UTC,3.0369038113844256,66234076.81278082,13952395.961151982
2021-05-18 00:00:00 UTC,2.9613796188774018,63838850.14827517,12665197.928212095
2021-05-19 00:00:00 UTC,2.9636124522332663,64173784.77365206,7019809.010596823
2021-05-20 00:00:00 UTC,2.894702193509184,40509944.73235543,40848519.203760624
2021-05-21 00:00:00 UTC,2.9815814970932104,40544295.99309179,20757416.859822012
2021-05-22 00:00:00 UTC,3.07223686111277,36574653.18827363,24768321.168415662
2021-05-23 00:00:00 UTC,2.9925208112470543,35599232.35881562,11312970.773803538
2021-05-24 00:00:00 UTC,3.042800467802926,31435639.276608158,19928437.37729217
2021-05-25 00:00:00 UTC,2.994924789078845,34007699.39078167,17788014.30825162
2021-05-26 00:00:00 UTC,3.0003998297190604,34283538.58752364,13468500.201000901
2021-05-27 00:00:00 UTC,3.026471782165884,35054727.04656172,8351703.632578335
2021-05-28 00:00:00 UTC,3.007454884751577,34387672.09069355,8467573.895846559
2021-05-29 00:00:00 UTC,3.0046396858163402,33781324.91163252,8433086.603345973
2021-05-30 00:00:00 UTC,2.967057516600112,33344403.995025493,7787029.663701212
2021-05-31 00:00:00 UTC,2.990410542214126,31899285.872263882,6569199.11693868
2021-06-01 00:00:00 UTC,3.006117182622119,33368307.34114378,5486731.038751434
2021-06-02 00:00:00 UTC,2.992271732337592,33162723.74598205,5223445.128396532
2021-06-03 00:00:00 UTC,2.9960553698811676,33444915.071731497,3353419.1283554607
2021-06-04 00:00:00 UTC,3.0116427160779375,33196377.78723198,2973488.411248519
2021-06-05 00:00:00 UTC,3.0099326706295058,32934689.578350537,4171692.45007999
2021-06-06 00:00:00 UTC,2.99064077718627,32577855.790032625,3379481.9446267877
2021-06-07 00:00:00 UTC,2.9865424489112375,32556864.747563202,1891447.0414630272
2021-06-08 00:00:00 UTC,2.97899121476857,32452347.33877071,3535000.523387019
2021-06-09 00:00:00 UTC,2.9894236938263634,31422967.809720617,5590449.162712097
2021-06-10 00:00:00 UTC,2.9986353111400796,32091159.846760023,5600496.99376059
2021-06-11 00:00:00 UTC,2.961515750573531,31573478.695266694,2324916.434479061
2021-06-12 00:00:00 UTC,2.962626029964119,31204401.220237512,2841102.077553589
2021-06-13 00:00:00 UTC,2.971377843120722,30985621.010695625,2502512.4862539745
2021-06-14 00:00:00 UTC,2.983485665814371,31276129.59584244,2126136.2690242776
2021-06-15 00:00:00 UTC,3.007173656961464,31671304.15527199,2305378.503873982
2021-06-16 00:00:00 UTC,2.9896710419997876,31521655.635076914,1960187.9064714208
2021-06-17 00:00:00 UTC,2.930868023111216,30878116.782159273,2364942.6647912236
2021-06-18 00:00:00 UTC,2.9839710732097897,30533971.70706594,2709871.6636966113
2021-06-19 00:00:00 UTC,2.9756603374226196,29772719.36919113,3913264.1924163676
2021-06-20 00:00:00 UTC,2.956966930104247,29305618.965776607,2858417.775413958
2021-06-21 00:00:00 UTC,2.974077659992657,29337055.718936216,3471364.7458211067
2021-06-22 00:00:00 UTC,2.9729363581922144,27178688.413185555,7582672.213457632
2021-06-23 00:00:00 UTC,3.014874435267332,20155242.002082463,5421078.876494305
2021-06-24 00:00:00 UTC,3.0242823809281347,20321758.837406944,3108215.265055934
2021-06-25 00:00:00 UTC,3.0012105569173095,21271468.395094853,1500128.7773439474
2021-06-26 00:00:00 UTC,3.0420835479276405,21003133.64847421,2572794.239285469
2021-06-27 00:00:00 UTC,3.022975573863004,19582895.043123774,2565395.1298566354
2021-06-28 00:00:00 UTC,3.01853664795787,19649327.972482134,980488.725483412
2021-06-29 00:00:00 UTC,3.0153040608406805,20439437.06300333,1405113.692371876
2021-06-30 00:00:00 UTC,3.007269603660785,21778862.423859287,1428005.461774062
2021-07-01 00:00:00 UTC,3.022305049020539,22850854.284721106,1855373.4845317712
2021-07-02 00:00:00 UTC,3.00039734790582,22904508.1450332,2830623.878597436
2021-07-03 00:00:00 UTC,3.0192804479268056,22922295.594652273,1378691.03347261
2021-07-04 00:00:00 UTC,3.023818831308828,23278683.750831705,731170.8060575827
2021-07-05 00:00:00 UTC,3.0133487597683826,24155280.007767893,984293.1411520746
2021-07-06 00:00:00 UTC,2.9948057150211063,23717046.69054196,2135687.136878034
2021-07-07 00:00:00 UTC,3.016750452545174,24336335.190815832,1357750.5662476972
2021-07-08 00:00:00 UTC,2.9936178857620805,25467535.036248855,2881532.261674991
2021-07-09 00:00:00 UTC,2.9874411902339433,25164674.93699223,3412748.771902191
2021-07-10 00:00:00 UTC,2.9947474654991577,25214758.93169297,2811012.7352821007
2021-07-11 00:00:00 UTC,3.000911821404369,25928047.332039252,1504519.500151859
2021-07-12 00:00:00 UTC,2.967144981896367,25644454.032069415,1068416.3296217297
2021-07-13 00:00:00 UTC,2.975601317011338,26155566.120058067,2236410.855144735
2021-07-14 00:00:00 UTC,2.9799078820021654,25448488.18809434,2646259.4984453334
2021-07-15 00:00:00 UTC,2.977850096305702,25611300.379473332,2550860.02510369
2021-07-16 00:00:00 UTC,2.9956764622802172,31629814.17978814,5058273.471623724
2021-07-17 00:00:00 UTC,2.9724442852547,31493283.530819092,3415430.5887340303
2021-07-18 00:00:00 UTC,2.979808822720192,31020238.195074275,2105095.8216469376
2021-07-19 00:00:00 UTC,2.9886462542272496,31096919.265948724,2230427.4553443464
2021-07-20 00:00:00 UTC,2.970573806559267,30120780.480073567,3480358.3111614133
2021-07-21 00:00:00 UTC,3.019112731541446,25920568.249354746,16422575.237646207
